user_id,name,email,signup_date,country,kyc_status,kyc_method,tenure_days,risk_score
5619,Natalie Mccullough,robertboyd@example.net,2025-04-04,NG,Verified,Utility Bill,87,0.771
5620,Tony Cole,anna11@example.com,2024-07-04,UG,Verified,Bank Verification,361,0.329
5621,Alexander Steele,ramirezmargaret@example.com,2024-12-05,NG,Pending,Utility Bill,207,0.387
5622,Shannon Cook,qgomez@example.org,2025-02-18,UG,Verified,Document Upload,132,0.204
5623,Amy Ryan,mjohnson@example.net,2025-05-21,UG,Verified,Bank Verification,40,0.987
5624,Eddie Jordan,nicole75@example.org,2024-07-20,KE,Pending,Utility Bill,345,0.848
5625,Benjamin Stewart,doris74@example.org,2025-04-07,KE,Verified,Document Upload,84,0.571
5626,Aaron Garcia,ellisbradley@example.net,2025-02-03,UG,Verified,Utility Bill,147,0.059
5627,Brandon Smith Jr.,leahsmith@example.org,2024-07-08,UG,Pending,Utility Bill,357,0.765
5628,Brent Mack,harperchristina@example.net,2025-05-05,UG,Verified,Bank Verification,56,0.683
5629,Joseph Roman MD,kross@example.org,2024-12-15,UG,Pending,Document Upload,197,0.206
5630,Erik Huang,campbellkristen@example.com,2024-12-28,UG,Verified,Utility Bill,184,0.763
5631,Stacie Robbins,jbenjamin@example.org,2025-03-28,NG,Failed,Utility Bill,94,0.475
5632,Miss Sierra Anderson,smithjoseph@example.net,2025-03-08,GH,Verified,Utility Bill,114,0.767
5633,Caroline James,alexandraturner@example.com,2025-04-14,NG,Verified,Utility Bill,77,0.673
5634,Charles Davis,patrick86@example.com,2024-11-06,GH,Verified,Bank Verification,236,0.491
5635,Stephanie Horn,wkrause@example.org,2025-05-14,KE,Pending,Document Upload,47,0.966
5636,Kim Thompson,angela61@example.net,2025-05-15,UG,Pending,Document Upload,46,0.09
5637,Nicholas Boone,ymckee@example.net,2024-10-18,UG,Verified,Bank Verification,255,0.822
5638,Sarah Hunt,xmorgan@example.net,2025-02-20,GH,Verified,Document Upload,130,0.405
5639,James Robinson,desireewhite@example.net,2024-12-17,GH,Verified,Utility Bill,195,0.718
5640,Timothy Martin,ymedina@example.com,2024-07-04,GH,Verified,Document Upload,361,0.972
5641,James Sampson,stewartkristine@example.org,2024-08-25,KE,Failed,Utility Bill,309,0.302
5642,Katherine Moss,bwilliams@example.com,2024-08-08,NG,Verified,Utility Bill,326,0.113
5643,Evan Blackwell,kshaw@example.net,2025-06-10,UG,Failed,Utility Bill,20,0.45
5644,Sarah Ward,karlarobinson@example.com,2024-10-20,GH,Verified,Utility Bill,253,0.064
5645,Amanda Hopkins,connie03@example.net,2024-09-28,UG,Verified,Utility Bill,275,0.19
5646,Stephen Gonzalez,nicholas69@example.org,2025-01-16,GH,Verified,Utility Bill,165,0.959
5647,Mrs. Kiara Davies MD,oleon@example.org,2025-01-06,KE,Verified,Document Upload,175,0.659
5648,Courtney Jones,andrewsmith@example.net,2025-03-07,GH,Verified,Utility Bill,115,0.783
5649,Andrew Carter,bblack@example.org,2025-04-17,NG,Verified,Bank Verification,74,0.466
5650,Pamela Solis,sarahramirez@example.com,2024-11-07,UG,Failed,Bank Verification,235,0.502
5651,Brittany Braun,michael18@example.org,2024-07-24,UG,Verified,Document Upload,341,0.954
5652,Joseph Torres MD,duane50@example.com,2024-09-09,NG,Verified,Utility Bill,294,0.344
5653,Joseph Anderson,brookemckenzie@example.org,2025-04-18,NG,Verified,Bank Verification,73,0.103
5654,Jessica Patterson,vcamacho@example.org,2025-02-22,GH,Verified,Document Upload,128,0.901
5655,Wesley Flores,pmarquez@example.org,2024-07-11,KE,Failed,Document Upload,354,0.001
5656,Daniel Price,henry47@example.com,2024-11-19,NG,Failed,Document Upload,223,0.476
5657,Ronald Guerra,edwardstewart@example.com,2024-07-29,UG,Verified,Document Upload,336,0.631
5658,Katie Hammond,susanbaker@example.org,2025-03-15,GH,Verified,Document Upload,107,0.031
5659,Angela Rose,vmaldonado@example.com,2024-11-28,NG,Verified,Utility Bill,214,0.454
5660,James Green,fjohnson@example.net,2024-12-19,GH,Verified,Document Upload,193,0.601
5661,James Johnson,brownjessica@example.org,2024-09-30,KE,Pending,Bank Verification,273,0.833
5662,Rachel Stein,sara62@example.com,2024-10-26,NG,Verified,Document Upload,247,0.661
5663,Tracey Wells,qreyes@example.org,2025-01-05,KE,Verified,Utility Bill,176,0.951
5664,Zachary Gill,melvin37@example.com,2024-08-17,UG,Verified,Bank Verification,317,0.631
5665,Carl Holland,robertkelly@example.net,2025-02-25,NG,Verified,Document Upload,125,0.423
5666,Catherine Walker,ymendoza@example.org,2025-04-07,UG,Verified,Bank Verification,84,0.859
5667,Glenda Bryan,youngkevin@example.net,2024-12-12,UG,Verified,Document Upload,200,0.392
5668,Tracy Wright,wward@example.com,2025-06-18,GH,Verified,Document Upload,12,0.841
5669,Lori Jackson,chasejose@example.org,2024-09-23,UG,Pending,Document Upload,280,0.057
5670,Kathleen Sanders,cherylgood@example.net,2024-10-28,UG,Failed,Bank Verification,245,0.195
5671,Tony Chandler,scruz@example.net,2025-05-07,KE,Verified,Utility Bill,54,0.269
5672,Dominic Allen,rebecca28@example.com,2024-08-28,UG,Verified,Bank Verification,306,0.63
5673,Patricia Holmes,denise43@example.org,2024-07-21,KE,Verified,Bank Verification,344,0.998
5674,Melissa Owens,andreacollins@example.org,2024-08-16,NG,Verified,Utility Bill,318,0.081
5675,Luis Cowan,lori80@example.com,2025-04-18,KE,Failed,Document Upload,73,0.811
5676,Janice Ramsey,ryanshannon@example.org,2025-03-11,KE,Pending,Document Upload,111,0.162
5677,Teresa Thompson,kyletrujillo@example.org,2025-05-20,UG,Verified,Document Upload,41,0.597
5678,Jesus Castillo,petersonrichard@example.com,2024-08-08,GH,Verified,Document Upload,326,0.459
5679,Christine Randolph,youngallison@example.com,2024-08-25,KE,Verified,Utility Bill,309,0.57
5680,Michael Jarvis,carrollmegan@example.com,2024-09-09,NG,Verified,Bank Verification,294,0.25
5681,Michelle Coleman,julie69@example.net,2024-12-01,NG,Pending,Document Upload,211,0.132
5682,Maria Reynolds,vjackson@example.org,2025-01-14,UG,Pending,Utility Bill,167,0.318
5683,John Beltran,davidsnyder@example.net,2024-12-29,KE,Verified,Utility Bill,183,0.042
5684,Jessica Williams,cgarcia@example.org,2025-06-20,UG,Pending,Utility Bill,10,0.256
5685,Laura Stevens,matthewherrera@example.net,2025-02-17,UG,Pending,Bank Verification,133,0.79
5686,Whitney Harper,zavalaanthony@example.net,2024-08-31,NG,Pending,Utility Bill,303,0.971
5687,Courtney Alexander,matthew24@example.com,2024-09-06,KE,Pending,Utility Bill,297,0.84
5688,Anne Jones,april22@example.org,2025-04-29,GH,Pending,Utility Bill,62,0.119
5689,Felicia Wallace,hayesanthony@example.com,2025-01-18,UG,Verified,Bank Verification,163,0.998
5690,Michael Gonzalez,clarklaura@example.com,2024-12-18,KE,Verified,Document Upload,194,0.939
5691,David Gonzalez,kpreston@example.com,2025-05-25,GH,Verified,Document Upload,36,0.961
5692,Daniel Ward,heatherrojas@example.net,2024-10-24,UG,Verified,Utility Bill,249,0.403
5693,Ann Garcia,stacy67@example.com,2025-06-17,UG,Verified,Bank Verification,13,0.284
5694,Ebony Chapman,melinda77@example.org,2025-04-06,KE,Verified,Utility Bill,85,0.567
5695,Karen Ward,mikegonzalez@example.org,2024-09-22,GH,Verified,Bank Verification,281,0.135
5696,Thomas Rivera,paul36@example.com,2024-07-23,GH,Verified,Document Upload,342,0.605
5697,Regina Kaufman,pmason@example.com,2025-02-09,UG,Verified,Bank Verification,141,0.564
5698,Victoria Collins,rachael81@example.org,2025-02-15,UG,Failed,Utility Bill,135,0.398
5699,Cheyenne Anderson,wvillarreal@example.org,2025-02-26,UG,Pending,Bank Verification,124,0.177
5700,Jamie Mckinney,hillmikayla@example.net,2025-01-21,GH,Pending,Utility Bill,160,0.588
5701,Sharon Avila,mendezgregory@example.com,2024-10-14,GH,Pending,Utility Bill,259,0.215
5702,Philip Mccoy,jordanelizabeth@example.net,2024-10-03,UG,Verified,Utility Bill,270,0.865
5703,Kent Clark,htaylor@example.org,2025-05-24,UG,Verified,Document Upload,37,0.71
5704,Jorge Cummings,brianahoover@example.net,2024-08-18,KE,Verified,Bank Verification,316,0.916
5705,Ashley Oneal,christy47@example.com,2025-05-17,NG,Verified,Document Upload,44,0.247
5706,Nicole Sharp,phunt@example.org,2024-07-27,KE,Pending,Document Upload,338,0.895
5707,Amanda Lin,evelyn46@example.net,2024-10-20,KE,Verified,Document Upload,253,0.2
5708,Patricia Wilson,jason36@example.org,2024-07-05,NG,Verified,Document Upload,360,0.155
5709,Craig Garcia PhD,kentmaurice@example.net,2025-05-30,NG,Verified,Bank Verification,31,0.004
5710,Mary Hanson,blakethomas@example.net,2024-10-28,NG,Verified,Bank Verification,245,0.652
5711,Sarah Haney,guzmancarl@example.com,2025-06-18,UG,Verified,Utility Bill,12,0.147
5712,Jason Best MD,stoutmargaret@example.net,2024-10-14,NG,Verified,Utility Bill,259,0.957
5713,Rachel Johnson,wuvalerie@example.com,2024-10-17,GH,Pending,Utility Bill,256,0.853
5714,Peter Peterson,veronicabutler@example.net,2025-04-26,NG,Verified,Document Upload,65,0.218
5715,Edwin Welch,dianajacobson@example.com,2024-11-16,UG,Failed,Utility Bill,226,0.321
5716,Samuel Gutierrez,watsonmatthew@example.net,2024-09-12,UG,Verified,Utility Bill,291,0.132
5717,Heather White,tammy24@example.net,2025-06-24,UG,Pending,Bank Verification,6,0.644
5718,Natalie Hoffman,linkevin@example.net,2025-06-25,KE,Pending,Utility Bill,5,0.16
5719,Donald Stephenson,marcus16@example.net,2024-12-27,GH,Verified,Utility Bill,185,0.297
5720,Douglas Bridges,rsherman@example.com,2025-03-23,GH,Verified,Bank Verification,99,0.056
5721,Krystal Wood,simsjimmy@example.net,2024-08-04,GH,Failed,Bank Verification,330,0.031
5722,James Hammond,balexander@example.net,2025-04-09,UG,Pending,Utility Bill,82,0.609
5723,Mrs. Vickie Sloan,erica68@example.net,2025-05-12,KE,Verified,Document Upload,49,0.559
5724,Chelsea Green,johnsonlaura@example.net,2024-07-14,NG,Pending,Bank Verification,351,0.649
5725,Brenda Ayala,timothy39@example.net,2025-02-25,GH,Verified,Utility Bill,125,0.879
5726,Cheryl Johnson,wruiz@example.org,2025-04-24,KE,Failed,Bank Verification,67,0.246
5727,Juan Peters,april30@example.com,2024-08-24,UG,Failed,Bank Verification,310,0.409
5728,Juan Lara,theresa95@example.net,2024-09-29,KE,Verified,Utility Bill,274,0.978
5729,Alexis Brown,spencerjohn@example.net,2025-02-23,KE,Verified,Document Upload,127,0.85
5730,Andrew Johnson III,kevin12@example.net,2024-11-17,KE,Verified,Document Upload,225,0.491
5731,Timothy Smith,erika25@example.com,2024-09-07,KE,Verified,Document Upload,296,0.226
5732,Janice Morris,ryan44@example.org,2025-05-18,UG,Verified,Bank Verification,43,0.66
5733,Michelle Schwartz,dbrown@example.net,2025-06-06,NG,Verified,Bank Verification,24,0.013
5734,Gary Chapman,crawfordryan@example.org,2024-09-06,GH,Verified,Bank Verification,297,0.642
5735,Kaylee Young,karen09@example.com,2024-08-03,NG,Verified,Utility Bill,331,0.226
5736,Brandy Rhodes,andersonpaul@example.com,2025-03-30,GH,Verified,Bank Verification,92,0.966
5737,Kelli Rangel,smithcaleb@example.net,2025-06-28,NG,Verified,Document Upload,2,0.591
5738,Allison Barnes,xrogers@example.net,2024-09-12,GH,Verified,Utility Bill,291,0.46
5739,Susan Lopez,paulparker@example.com,2025-06-25,GH,Pending,Bank Verification,5,0.81
5740,Steven Thompson,bradyjoseph@example.net,2024-09-25,KE,Verified,Utility Bill,278,0.847
5741,Curtis Craig,cooperchristina@example.org,2025-02-19,NG,Verified,Document Upload,131,0.78
5742,Monica Nelson,grahamjesse@example.org,2025-02-09,UG,Verified,Document Upload,141,0.75
5743,Christopher Johnson,slopez@example.org,2024-10-28,GH,Verified,Document Upload,245,0.315
5744,Jacqueline Miller,joyce98@example.net,2025-06-12,UG,Verified,Utility Bill,18,0.414
5745,Jacqueline Rogers,brittany52@example.net,2025-05-01,NG,Verified,Utility Bill,60,0.786
5746,Evan Taylor,jgonzalez@example.com,2024-12-01,KE,Verified,Utility Bill,211,0.09
5747,Karen Day,ashleybrown@example.org,2024-08-19,GH,Verified,Document Upload,315,0.864
5748,Billy Hickman,patrickhampton@example.net,2024-07-07,KE,Verified,Bank Verification,358,0.352
5749,Brianna Edwards,mary81@example.org,2025-02-21,NG,Verified,Bank Verification,129,0.605
5750,Philip James,jeremy30@example.org,2024-08-07,NG,Verified,Document Upload,327,0.344
5751,Alan Wilson,cameroncoleman@example.com,2024-10-09,NG,Pending,Bank Verification,264,0.321
5752,John Mendoza,oconnellnathan@example.net,2024-09-04,KE,Verified,Utility Bill,299,0.718
5753,Casey Mendoza,qjohnson@example.org,2025-05-27,KE,Verified,Bank Verification,34,0.249
5754,Kristine Ross,vsalazar@example.net,2024-12-02,NG,Pending,Document Upload,210,0.647
5755,Heather Powers,twong@example.org,2025-06-06,NG,Verified,Document Upload,24,0.285
5756,Scott Vazquez,christine67@example.org,2024-07-22,KE,Verified,Utility Bill,343,0.319
5757,Cheryl Cunningham,doughertyscott@example.org,2025-03-12,KE,Failed,Document Upload,110,0.985
5758,Ernest Barrett,cynthia20@example.org,2025-02-09,GH,Pending,Document Upload,141,0.178
5759,Rachel Webb,oconnordouglas@example.net,2024-07-23,GH,Verified,Document Upload,342,0.589
5760,Courtney Banks,jasonarnold@example.com,2024-11-11,NG,Verified,Utility Bill,231,0.239
5761,Steven Dodson,vmercer@example.net,2024-09-22,UG,Verified,Utility Bill,281,0.684
5762,Michael Pruitt,cperkins@example.com,2025-05-16,NG,Verified,Document Upload,45,0.66
5763,Kelsey Robbins,priscilla11@example.com,2024-08-09,GH,Verified,Utility Bill,325,0.392
5764,Betty Aguilar,troymorris@example.com,2024-12-26,KE,Failed,Bank Verification,186,0.091
5765,Alexandra Morales,jasonberg@example.net,2025-06-06,UG,Verified,Document Upload,24,0.709
5766,Jordan Griffith,jennifer93@example.com,2025-05-02,GH,Verified,Document Upload,59,0.343
5767,Matthew Crawford,stoneandrew@example.net,2024-07-24,NG,Verified,Bank Verification,341,0.933
5768,Andrea Proctor,orice@example.com,2025-03-09,KE,Verified,Utility Bill,113,0.264
5769,Nicholas Bryan,george43@example.com,2024-10-09,NG,Pending,Bank Verification,264,0.762
5770,James Krueger,kyle67@example.org,2025-02-06,NG,Failed,Utility Bill,144,0.506
5771,Jennifer Fox,plove@example.org,2024-08-11,UG,Verified,Document Upload,323,0.992
5772,Dwayne Butler,nicholas27@example.org,2024-10-15,NG,Pending,Utility Bill,258,0.979
5773,Mark Garcia,stewarttyler@example.com,2025-03-09,NG,Pending,Utility Bill,113,0.541
5774,George Burton,matthew79@example.com,2024-08-12,KE,Verified,Document Upload,322,0.866
5775,Joe Bowers,alvarezscott@example.org,2025-02-17,GH,Verified,Document Upload,133,0.811
5776,Jacqueline Novak,rittercharles@example.org,2025-04-29,KE,Verified,Utility Bill,62,0.537
5777,Ashley Ruiz,briana12@example.net,2024-08-06,NG,Pending,Document Upload,328,0.343
5778,Jerome Martinez,richardsonmatthew@example.net,2025-02-13,GH,Verified,Utility Bill,137,0.658
5779,Samuel Garcia,iroberts@example.com,2025-05-29,UG,Failed,Utility Bill,32,0.032
5780,Matthew Parker,katherinecurry@example.org,2024-12-03,GH,Verified,Utility Bill,209,0.147
5781,Patrick Casey,lopezbrett@example.org,2024-12-06,UG,Verified,Bank Verification,206,0.678
5782,Kenneth Williams,nicholasmoore@example.org,2024-06-30,KE,Verified,Utility Bill,365,0.711
5783,Ashley Ramirez,nbarnes@example.com,2025-06-13,NG,Verified,Utility Bill,17,0.864
5784,Christopher Johnson,vickiemccann@example.net,2024-12-11,GH,Pending,Document Upload,201,0.919
5785,Ryan Howell,brianoconnor@example.com,2025-01-24,UG,Verified,Utility Bill,157,0.751
5786,Steven Price,nunezkayla@example.com,2025-03-22,NG,Verified,Utility Bill,100,0.823
5787,Denise Bell,randycarpenter@example.com,2025-05-29,GH,Verified,Bank Verification,32,0.577
5788,Alyssa Johnson,antoniohudson@example.com,2024-07-25,UG,Verified,Bank Verification,340,0.998
5789,Anthony Clarke,johnlopez@example.com,2024-11-23,GH,Pending,Utility Bill,219,0.248
5790,Julie Martinez,ykennedy@example.org,2024-08-11,UG,Verified,Document Upload,323,0.923
5791,George Jordan,christophernelson@example.org,2025-05-20,GH,Verified,Utility Bill,41,0.749
5792,Andrew Serrano,jay07@example.com,2024-10-05,KE,Verified,Utility Bill,268,0.016
5793,John Williamson,rita93@example.net,2024-08-29,UG,Failed,Utility Bill,305,0.006
5794,Carly Luna,millerkim@example.net,2024-11-22,UG,Failed,Document Upload,220,0.048
5795,Kendra Moses,wilsonbryce@example.org,2025-02-18,UG,Verified,Document Upload,132,0.237
5796,Michael Carpenter,alyssadiaz@example.org,2024-07-11,UG,Verified,Document Upload,354,0.829
5797,George Nelson,sandersjohn@example.org,2024-08-22,NG,Verified,Document Upload,312,0.647
5798,Lisa Dunn,hjohnson@example.net,2024-10-03,NG,Verified,Document Upload,270,0.011
5799,Nathaniel Richardson,david93@example.org,2024-08-29,NG,Verified,Utility Bill,305,0.988
5800,Amy Martinez,ellen16@example.net,2025-02-25,GH,Verified,Document Upload,125,0.639
5801,Emily Caldwell,williamstammy@example.com,2025-04-28,NG,Verified,Utility Bill,63,0.608
5802,Victoria Baker,matthewsbradley@example.com,2025-02-26,GH,Verified,Bank Verification,124,0.767
5803,Andrew Williamson,cellis@example.com,2024-09-09,UG,Verified,Document Upload,294,0.696
5804,Richard Collier,stacyroth@example.com,2024-07-02,GH,Verified,Utility Bill,363,0.969
5805,Gabriel Ewing,ismith@example.com,2024-11-21,UG,Pending,Bank Verification,221,0.043
5806,Kevin Pruitt,karen32@example.org,2025-05-14,KE,Failed,Bank Verification,47,0.917
5807,Mr. Brian Olsen,daniel59@example.net,2025-03-02,KE,Verified,Utility Bill,120,0.258
5808,Robert Perkins,icarlson@example.org,2024-08-30,GH,Verified,Utility Bill,304,0.044
5809,Brenda Bailey,chad75@example.com,2024-08-15,KE,Failed,Document Upload,319,0.693
5810,John Brooks,qmartin@example.com,2025-06-17,NG,Verified,Utility Bill,13,0.124
5811,Sara Villanueva,ryansmith@example.net,2025-05-10,NG,Verified,Bank Verification,51,0.718
5812,Matthew Williams,jessicalang@example.com,2025-01-19,KE,Verified,Bank Verification,162,0.529
5813,Mark Bell,melissaperry@example.com,2025-01-02,KE,Verified,Document Upload,179,0.398
5814,Kimberly Johnson,robert30@example.org,2024-11-16,KE,Verified,Bank Verification,226,0.149
5815,Kari Diaz,heatherhopkins@example.org,2024-07-17,NG,Verified,Document Upload,348,0.315
5816,Lisa Castro,patriciachavez@example.org,2024-10-09,GH,Verified,Bank Verification,264,0.97
5817,Cindy Kennedy,fholloway@example.net,2024-10-03,GH,Verified,Bank Verification,270,0.31
5818,Charles Russell,morgan54@example.org,2024-09-20,NG,Pending,Document Upload,283,0.296
5819,Shawn Bishop,shelbysimon@example.net,2024-12-28,UG,Verified,Document Upload,184,0.902
5820,Amanda Ruiz,caseychristina@example.com,2024-09-15,GH,Failed,Bank Verification,288,0.353
5821,Thomas Butler,ortegaanthony@example.net,2025-02-07,KE,Verified,Document Upload,143,0.027
5822,Joseph Cummings,andrew33@example.com,2025-04-24,NG,Verified,Utility Bill,67,0.068
5823,Zachary Strickland,maria27@example.com,2025-03-20,NG,Pending,Bank Verification,102,0.423
5824,John Robles,jwhite@example.org,2025-02-04,UG,Verified,Utility Bill,146,0.054
5825,Cynthia Flores PhD,lmontgomery@example.org,2025-04-17,NG,Verified,Bank Verification,74,0.373
5826,Timothy Ramos,colin65@example.net,2025-04-09,NG,Verified,Bank Verification,82,0.209
5827,Jennifer Payne,kimberlyphillips@example.net,2025-06-25,UG,Verified,Bank Verification,5,0.567
